date,title,content
2019-05-30,美股跌至12周低點、道瓊跌221點 美中貿易僵局益顯緊張,特別檢察官穆勒一番話加劇美股賣壓：「如果我們有把握總統很顯然沒有犯罪，我們早就會說。」路透美國股市跌至12周來低點，美中貿易局勢持續緊張，市場擔心波及全球經濟成長，正紛紛轉進美債，殖利率曲線部分出現2007年以來最嚴重倒掛。紐約時間下午4點，標普500指數下跌0.7%，報2783.02點。道瓊工業平均指數跌221.36點，跌0.9%，報25126.41點，為2月11日以來最低。 那斯達克綜合指數下跌0.8%，報7547.31點。10年期公債殖利率觸抵2.21%，是 2017年9月來谷底。費城半導體指數漲0.4%。標普500指數盤中一度下跌1.3%；收盤雖然挽回部分跌幅，但依然是3月11日以來的最低收盤。盤中自3月以來首次跌破200日均線；自2月以來首次收於100日均線之下。標普500指數和那斯達克終場都只能勉強收在200日均線之上，200日均線視為美股長期動能的重要指標。標普500指數11大類股全面下跌，公用事業股跌1.3%，房地產股跌1.2%，材料股跌0.1%。FTSE Russell全球市場研究董事總經理Alec Young表示，「經過幾個月的過度樂觀，投資人終於意識到不可能快速解決美中貿易問題；事實上，貿易緊張局勢升級的可能性似乎高於近期解決的可能性」。中國媒體警告，北京可能會減少稀土出口，利用在稀土業的主導地位來反擊華盛頓。CEFR Research 策略師 Sam Stovall 說：「我們所知的就是貿易相關放話越來越狠，一不小心，就會走火為拖累經濟成長的貿易戰，讓經濟陷入衰退。」市場也擔心美國總統川普可能遭到彈劾。特別檢察官穆勒擔任特別檢察官兩年來首次公開發表講話，他說：「如果我們有把握總統很顯然沒有犯罪，我們早就說了。」嬌生公司（Johnson & Johnson）跌 4.2%，嬌生被控助長鴉片蔓延的官司進入第二天。Capri控股大跌9.9%，是標普500指數表現最差的個股。這個邁克爾高司（Michael Kors） 母公司公布財測不如預期。General Mills跌5.6%，高盛建議「賣出」這家榖物商。
2017-07-22,80載歲月尋覓 華人科學家發現「天使粒子」,史丹福大學物理教授張首晟。 圖／聯合報系資料照爾灣加州大學副教授夏晶和洛杉磯加州大學教授王康隆主持的研究團隊，根據史丹福大學物理教授張首晟提出的計畫，對各種奇特材料進行連串實驗，終於首次發現正反同體的「天使粒子」—馬約拉納費米子（Majorana fermion）存在的證據，結束了物理學界對此神秘粒子長達80年的漫長追尋。《科學》雜誌21日發表的最新論文，宣示了重大物理學突破。史丹福大學發布新聞稿表示，發現馬約拉那費米子是繼發現「上帝粒子」(希格斯波色子)、中微子、引力子後，又一重大理論發現，且具有潛在的應用價值—讓量子計算成為現實，這將對量子理論帶來巨大改變。「我們的團隊正確預測能在哪裡找到馬約拉納費米子，以及尋找什麼現象。這項發現結束了基本物理學持續整整80年的最密集研究。」張首晟說，這種追尋的知識性質似乎重於實用性質，卻可能實際應用於製造威力強大的量子電腦，雖然這種展望還很遙遠。在物理學領域，構成物質的最小、最基本的單位被稱為「基本粒子」。它們是在不改變物質屬性前提下的最小體積物質，也是組成各種各樣物體的基礎。基本粒子又分為兩種：費米子和玻色子。1928年，理論物理學家狄拉克(Paul Dirac)作出驚人預言：宇宙中每個基本費米粒子，必然有相對應的反粒子；根據愛因斯坦E=MC²的質能公式，當一個費米子遇上它的反粒子，它們會相互抵銷，使兩個粒子的質量消失，並釋出能量。從此以後，宇宙中有粒子必有其反粒子被認為是絕對真理。然而，物理學界也在探尋一類沒有反粒子的粒子，或者說正反同體的粒子；1937年，義大利理論物理學家馬約拉那在他的論文中猜測有這樣神奇的粒子存在，即科學界今天所稱的馬約拉那費米子。這個研究團隊觀察的粒子是一種「手性」費米子，因為它只在一維層面途徑沿著一個方向移動。研究人員說，製造這種費米子的實驗很難設計、設立和進行，可是得到的結果非常明確。命名靈感 來自天使與魔鬼王康隆等實驗團隊接著依照張首晟的理論預測，成功發現了手性馬約拉那費米子。張首晟將這一新發現的手性馬約拉那費米子命名為「天使粒子」，這個名字來源於丹．布朗的小說《天使與魔鬼》。但來自台灣也是中研院士的王康隆認為，叫「太極粒子」更貼切。
2019-05-30,陸客赴美旅遊 15年首降,2016年以來，赴美旅遊的大陸遊客數目增速明顯放緩，去年轉為負增長，這也是大陸赴美遊客15年來首降。美聯社援引美國國家旅遊辦公室（NTTO）數據稱，2018年大陸赴美旅遊人數為290萬人次，年減5.7%，這是自2003年以來首次出現下降。此一數據包括旅遊、探親、教育、商務、健康治療等赴美目的。大陸文化和旅遊部今年2月發布的數據顯示，2018年大陸公民出境旅遊人數為1.49億人次，比2017年增長14.7%。美國其實並不是最受大陸遊客青睞的旅遊目的地。中國旅遊研究院和攜程旅遊大數據聯合實驗室今年3月發布的《2018年中國遊客出境遊大數據報告》顯示，最受大陸遊客歡迎的20大旅遊目的地，排名前五的分別是泰國、日本、越南、新加坡和印尼。但大陸遊客卻是美國最重要的海外消費者。2017年，大陸遊客在美開銷達353億美元，在海外單體市場中排名第一。2018年的相關數據尚未披露。
2019-05-29,環時：中國拿起稀土這個武器是遲早的事,中共官方外圍媒體環球時報發表社評說，如果美國不斷加碼對中國的打壓，中國拿起稀土這個武器應該是遲早的事。社評指出，中國是世界最大稀土生產國，每年的產量佔全球八成以上，是美國等西方主要國家最大的稀土進口來源，美國從中國進口的稀土約佔該國總需求的八成。一旦失去中國稀土，美方肯定將面臨調整的巨大困難。社評稱，美國有稀土礦，但是把它們開採出來並且建立起相關完整的產業鏈，至少需要幾年時間。而美方儲存的稀土產品一般估計只能使用幾個月。澳洲等美國盟國也生產稀土，但產量和產品的齊全度與中國都沒法比社評又稱，中國不想升級貿易戰，但美方一再採取極端行動，特別是無任何正當理由通過行政干預切斷美國企業對華為等中國公司的供應關係，這種情況下中國任其胡作非為而不採取報復行動，顯然既不符合國際關係的基本邏輯，也不是人們對局勢的期待。江西省一處稀土礦場。路透
2019-05-29,機長拒載打點滴乘客 昆航延誤6小時,來源：YouTube延誤7小時。 影片截圖一架由昆明飛往成都的航班，疑因一名乘客打點滴、插著醫療管，遭機長拒絕起飛，導致航班延誤六個多小時。航空法方面律師稱，機長考慮乘客安全，有權拒絕起飛。新京報報導，一名打著點滴、插著醫療管的乘客24日乘坐昆明航空KY8291航班，由昆明飛往成都。由於機長擔心其在高空有生命危險，拒絕起飛，致使航班延誤；自稱是機上乘客的張男表示，機長拒絕起飛後，所有乘客被迫全體清艙。根據網路視頻顯示，疑似飛機機艙內，一名乘客將輸液袋掛在行李架上，旁邊有一位身著制服的女工作人員，還有幾名空乘人員、乘客在周圍。昆明航空工作人員證實，網傳的涉事航班KY8291確實延誤。另據航旅縱橫App顯示，該航班於5月25日凌晨1時37分起飛，延誤6小時10分鐘。長期關注航空法領域的上海律師韓岑說，機長在飛機上的權力範圍很大，「若確實在起飛前，有乘客在機艙內打點滴，機長是有權拒絕起飛、進行全體清艙的」。此外，就乘客是否可以向航空公司提出延誤索賠，韓岑認為，各家航空公司具體規定有所區別，具體情況應該是根據條款，看適應哪一款規定，一般來說，非不可抗力因素導致的航班延誤，乘客都可向航司或者第三方延誤險供應商進行索賠。韓岑同時指出，一般輸液袋無法通過機場安檢，乘客是如何將輸液袋帶到機艙內的，有待進一步解釋。網友都為機長行為叫好，「機長是為病人考慮，不起飛是對的」、「機長沒問題。萬一病人在飛行過程中發生意外，全機組跟著倒楣。」「萬一在機上發生不測，大概又要找航空公司了。」不過也有網友不解，「想問問這樣的旅客為啥沒在安檢被攔下來？」「一，安檢為啥過關了？二，他自己不要命了嗎？不知道飛機起飛他的水袋會受壓嘛？」意外引發網路熱議。疑因乘客打點滴，機長拒絕起飛。 影片截圖
2019-05-29,DHL國際快遞 首度於中國推出全自動無人機遞送服務,全球國際快遞服務領導品牌DHL Express與智慧型自動駕駛航空機製造商億航智能（EHang）成為策略夥伴，5月首度於中國推出無人機快遞貨件遞送服務。這項全自動的智慧型解決方案可協助克服中國繁忙的都會區中最後一哩遞送的挑戰，並使DHL成為第一家在中國提供此項服務的國際快遞公司。合作雙方承諾將持續努力為市場帶來更卓越的創新自動化與智慧型解決方案。剛發表的物流無人機遞送服務，是專為DHL客戶量身打造的全新客製化路線，涵蓋DHL廣州東莞市寮步服務中心到松山湖片區之間約8公里路程。此智慧型無人機配送服務，採用最新億航天鷹（Falcon）系列的最先進的物流無人機（UAV）技術，其高智能、自動化、安全與可靠的性能，可協助克服都會區常見的複雜街道狀況及交通堵塞。此解決方案將原本單程需要的40分鐘路程，縮短至8分鐘，每趟遞送成本可減少80%，相較於一般道路運輸，其能源消耗及碳排放量皆減少。億航天鷹物流無人機，在四支手臂裝載八個推進器、搭載多組備援系統及智慧安全的飛行控制模組。其高效能特色包括垂直起飛和降落、高正確性GPS與視覺識別精準定位、智慧型飛行路線規劃、全自動飛行與即時網絡調度。每次飛行最多可承載5公斤的快遞貨件，在經過特殊研發、可全自動裝卸貨件的智能櫃上起飛和降落。此外，該智能櫃搭載自動化服務流程，包括快遞貨件的分撿、掃描與存放，同時具備高科技功能，像是臉部辨識及身分證ID掃描。此智慧型物流無人機將進一步強化DHL的遞送能力，為物流產業創造全新的客戶體驗，開啟更多持續成長機會，為經濟做出更大貢獻。基於中國市場B2C事業經營與配送的顯著成長，在快遞配送服務領域採用無人機，為日益增加的快速遞送需求提供創新解決方案，特別是在都會區的最後一哩遞送。DHL將以在中國首度推出的全自動智慧型無人機配送解決方案為基礎，繼續研發符合客戶需求的新路線，提供客製化的服務及卓越的物流解決方案；同時也將與億航智能密切合作，在不久的未來推出第二代無人機，進一步加強無人機在快遞配送領域的能力和範圍。DHL國際快遞首度於中國推出全自動智慧型物流無人機遞送服務。 圖／DHL提供
2019-05-28,挺華為搶人才 深圳代繳個所稅 「百萬年薪省30萬」,力挺華為 深圳當後盾 補貼找人才 歐新社面對美國全面打壓華為，華為總部所在地的深圳市政府以行動展現力挺華為。在華為創辦人任正非抱怨中國「國際人才個稅過高」四天後，深圳市副市長王立新宣布，包括台港澳在內所有在深圳工作的境外高端和緊缺人才，其所繳納的個人所得稅超過應納稅所得15%的部分，全部由深圳市政府以財政提供補貼。任正非先前接受媒體聯合採訪時表示，中國現在回來了很多人才，但中國的個人所得稅比外國高很多。如果到中國要多繳這麼多稅，「雷鋒精神」（無私奉獻的精神）是不可持續的。任正非指出，科學家本身就是流動的，中國應創造讓海外科學家回中國的路。華夏時報與每日經濟新聞報導，25日在「2019未來論壇深圳技術峰會」上，深圳市副市長王立新宣布，「在境外人才引進政策方面，來粵港澳大灣區工作的短缺人才也將享受15%的個人所得稅減免優惠。」力挺華為 深圳當後盾 補貼找人才 歐新社王立新說：「我們地方政府，深圳會代這類人才來補齊稅收……你100萬元(人民幣，約14.5萬美元)年薪，本來要繳45萬元的稅，現在只要繳15萬元，你一下子多了30萬元，家裡面的人很高興，所以你的日子也會更好過」；「歡迎來自世界各地的科學家、研究學者來到深圳、紮根深圳。」目前中國個人所得稅率最高一級為45%，月薪超過8萬元部分稅率高達45%。華夏時報指出，如果扣除社會保險，10萬元月薪，須繳納的個人所得稅就將近3萬元。報導稱，中國45%的最高個所稅率對吸引人才極為不利，對此已有不少專家呼籲調整。例如，日本個人所得稅最高一級稅率為40%，美國最高一級為35%，英國為20%，俄羅斯則實行13%的單一稅率。在調整個人所得稅率緩不濟急下，深圳宣布，境外人才個人所得稅超過15%的部分，全部由政府財政埋單。華夏時報表示，這對人才的吸引力將大大提升。報導指出，與中國其他城市相比，深圳在吸引海外高端人才方面已經稱得上是「大手筆」，提供一系列的優惠政策，包括：數百萬元的獎勵補貼、解決子女入學及配偶工作、提供住房補貼等。這也是深圳創新力源源不絕、在高端製造業方面擁有強大競爭力的原因之一。去年以來，先後遭到美國制裁的中國科技大廠，從中興通訊到華為、無人機大廠「大疆」全為深圳企業。因此有中國網友就調侃，美國這次發動貿易戰對象其實並非中國，而是深圳。
2019-05-28,陸發改委明確信號 稀土可成反制美國重要籌碼,中美貿易戰引發大陸學者建議用稀土反制美國，中共官方遲未就此有明確說法，今晚(28日)大陸國家發改委有關負責人以接受央視答記者問的方式明確指出，「如果有誰想利用我們出口的稀土所製造的產品打壓中國的發展，那中國人民都會不高興的」。發改委負責人的說明是繼5月20日習近平總書記在江西贛州考察時實地調研相關稀土企業後，更明確的就稀土作為一個戰略物資，並可能在貿易戰作為一方武器的表態。記者問：有不少輿論認為，當前中美經貿摩擦持續升級，稀土作為中國的優勢戰略資源，可能成為中國對美反制的重要籌碼。請問您如何看待這一觀點？發改委負責人答：所謂「獨柯不成樹，獨樹不成林」，在產業分工高度全球化的今天，沒有合作就沒有發展進步。作為世界最大的稀土材料供應國，中國一直秉持開放、協同、共用的方針推動稀土產業發展。一方面，我們堅持稀土資源優先服務國內需要的原則；另一方面，我們也願意滿足世界各國對於稀土資源的正當需求。我們樂見中國的稀土資源及稀土產品能夠被廣泛用於製造各類先進產品，滿足世界各國人民對美好生活的需要。關於中美經貿摩擦，我在這裡願再次重申，中美兩國產業鏈高度融合，互補性極強，正所謂合則兩利、鬥則俱傷，貿易戰沒有贏家。你提出稀土是否會成為中國反制美方無端打壓的反制武器，我可以告訴你的是，如果有誰想利用我們出口稀土所製造的產品，反用於遏制打壓中國的發展，那麼我想贛南原中央蘇區人民、中國人民都會不高興的。中共中央總書記習近平5月20日赴江西了解企業生產經營和贛州市稀土產業發展情況。(新華社)
2019-05-29,詐領公款叫外燴辦桌 以色列總理夫人認罪,以色列總理內唐亞胡（Benjamin Netanyahu）的妻子莎拉（Sara）被控挪用公款叫外燴辦桌，29日與檢方達成認罪協商，同意返還約合台幣39萬元的公款，另繳納約台幣8.7萬元的罰金。以色列法律規定，官邸已有廚師編制時，不得再用公款叫外燴。莎拉明知卻依然請款，被控詐欺。以色列總理內唐亞胡與妻子莎拉4月10日在國會大選開票夜向支持者致意。路透
2019-05-30,兩岸雙城論壇出難題？柯P：互相諒解、我先露笑容,台北市長柯文哲今天上午訪視桃園市農會有機團膳截切場，針對媒體訪問中國大陸今年雙城論壇是否出難題?柯文哲表示，難題是每年都有啊！兩岸之間免不了都會有角力，會希望你做多一點、說多一點，所以他後來加上「互相諒解」，坦白講兩岸之間如果沒有互相諒解，很多事情做不下去，因為每個人有每個人的立場，每個人有每個人的困難，一定要互相諒解，如果不互相諒解就卡住了。柯P表示，互相諒解前提是要互信，如果我們互相有善意，有互信，才能互相諒解，如果彼此之間沒有善意，那根本不可能互相諒解，事實上到現在為止，「我還是一個蠻友善的人」。記者問及是否大陸不友善?柯P表示，「沒有啦」，他都會諒解說每個人有每個人的立場，「我的人生哲學，我們對人家好」，人家是不是一定對我們好，答案是不一定，但是九九點五趴是「我通常都是先露出笑容」。台北市長柯文哲（中）被媒體問及中國大陸今年雙城論壇是否出難題?柯文哲表示，兩岸要互相諒解。記者曾增勳／攝影
2019-05-30,陸貿易戰反擊的最後「稀」望 美方笑著這樣回...,"中共多家官媒接力「撂狠話」，中方準備對美方打一場「稀土戰」已然箭在弦上。 圖／取自新華社、美聯社中美貿易戰的敏感時刻，大陸國家主席習近平日前赴江西考察稀土產業提到「新長征」，中共多家官媒接力「撂狠話」，中方準備對美方打一場「稀土戰」已然箭在弦上。但中共官方打這張「稀土牌」，果真打得痛美國嗎？中國人民大學國際關係學院副院長金燦榮認為中方對美握有「三張王牌」，兩張小王牌分別是中國持有2兆元的美國國債，以及中國稀土產量占全球95%，可徹底禁止對美國出口稀土。手中一張「大王牌」則是美國企業在中國市場的商機，去年美國公司在中國賺了3,800多億美元，而陸企在美國市場只賺200多億美元。大陸國家主席習近平日前赴江西考察稀土產業。 （新華社）準備開戰？ 中共黨媒下最終通牒稀土是否會成為中國反制美方的武器？大陸發改委有關負責人用「中央蘇區」的陳年往事暗指美國，使用中共黨史定義的「老區」，呼應習近平日前赴江西考察時提到「新長征」的意涵。該負責人強硬指出，「如果有誰想利用我們出口稀土所製造的產品，反用於遏制打壓中國的發展，那麼我想贛南原中央蘇區人民、中國人民都會不高興的。」中共黨媒「人民日報」文章的題則為「美方不要低估中方反制能力」，文中不但把「中方反制能力」入標，還強調，美國想利用中國出口的稀土所製造的產品，反用於遏制打壓中國的發展，中國民眾絕不會答應。文章最後祭出具有標誌性的外交術語，「奉勸美方不要低估中方維護自身發展權益的能力，勿謂言之不預！」「勿謂言之不預」是中共的外交術語，是最嚴重的外交警告，被廣泛視為其動用武力，或者準備開戰的信號。中共外交部透過「新華社」和「人民日報」社論形式，在1962年、1967年、1978年三次作出宣示後分別爆發中印邊境戰爭、珍寶島事件、中越戰爭三次武裝衝突。蘋果手機的震動系統需要稀土原料。 （路透）用途廣泛 是當代「工業維生素」稀土為化學元素周期表中鑭系元素—鑭（La）、鈰（Ce）、鐠（Pr）、釹（Nd）等15個元素，及與其密切相關的2個元素—鈧（Sc）和釔（Y）共17種稀土元素的合稱。稀土有「工業維生素」之稱，是很多尖端科技產業不可缺少的原料，現已成為重要的戰略資源。稀土使用領域廣泛，從新興及高科技產業到民生工業都包含，例如軍事、冶金工業、石油化工、玻璃陶瓷、農業、醫療器材、液晶螢幕顯示、光學鏡頭零件、電動車等。稀土主要分布在中國大陸、美國、加拿大、俄羅斯等國，中國大陸稀土儲量約占全球35%至40%，但產量卻占全球60%以上。關鍵在於稀土產業為高汙染產業，且開採成本高，歐、美等國家雖也擁有稀土資源，但多暫停開採，選擇向價格相對低廉的中國大陸進口。尤其，中國大陸是全球少數擁有17種完整稀土的國家。根據美國官方數據，美國約有八成稀土進口自中國，這也讓稀土有機會成為大陸在貿易戰中的一張王牌。圖為美國加州Mountain Pass稀土礦開採出的稀土樣本。 （路透）威脅有用？ 學者：美國早有準備「稀土牌」真能威脅美國？目前有兩方說法。一方認為，中國大陸是世界最大稀土生產國，稀土存量占全球37%，產量佔全球81%，幾乎沒有其他供應方能抗衡，當中有近八成運到美國。美國已將中國稀土和其他一些重要的中國礦產排除在近期的關稅行動之外。而且美國軍火製造商雷神（Raytheon）和洛克希爾馬丁（Lockheed Martin）需要稀土生產導航系統和偵側器等設備，蘋果（Apple）需要稀土生產手機上的震動系統。但有另一派認為，即便中國大陸真的發動稀土戰，短期可能對美國有所影響，但其實美方可以另闢稀土來源，像是日本、巴西、加拿大、澳洲、印度都蘊藏大量稀土，甚至美國為了國安與戰備考量，也早就有許多重要稀土的儲存，以及備而不用的大型稀土礦場。BBC中文網引述美國印第安那州聖母大學政治學副教授、前美國軍事專家霍茲（Eugene Gholz）表示，中美貿易戰持續期間，中國的確可能破壞稀土貿易，作為其戰略的一部分。中國可能從監管、稅收政策和出口許可方面下手，甚至全面禁運。但是，這並不代表中國政府對稀土貿易的干預將對美國產生重大影響。霍茲認為，「中國的稀土行業沒有重大技術優勢」，他不認同中國在稀土生產上占據主導地位，也不相信中國能夠通過操縱稀土市場以達到政治目的，「美國還有其他供應來源，也能調整需求以緩解稀土短缺。即使美國政府毫無行動，市場本身也有彈性。」稀土開採必須大量挖掘後再過濾，往往會造成嚴重的環境破壞與汙染。因此一些國家即便擁有稀土礦源，也不易大規模開採。圖為江西省一處稀土礦場。 （路透）故技重施？ 釣魚台糾紛就曾喊禁事實上，2010年中日釣魚台主權糾紛時，因為日本的稀土有90.2％是從中國進口，中國一度以「禁運稀土」迫使日本就範，並稱中國完全有可能會再度使用稀土作為戰略武器。但中共官方一直未正式承認曾對日本實施過稀土禁運。目前美國境內只有加州的帕斯山（Mountain Pass）稀土礦開挖稀土，但是出於環保成本考量，年產五萬噸稀土運往中國加工處理。為進一步減少對中國稀土的依賴，澳洲林納斯集團（Lynas Corp Ltd）日前已與美國德州藍線集團（Blue Line Corp）簽署加工成產稀土的備忘錄。另外，美國參院已經通過法案，鼓勵和支持生產境內稀土。美國多家廢物回收企業也積極開發新技術，試圖更高效地從廢舊產品中回收稀土金屬。況且，除中國大陸之外，美國、印度、南非、加拿大、澳洲、巴西、馬來西亞等國也擁有可開採稀土資源。"
